LAT,LON,01.01.2010,02.01.2010,03.01.2010,04.01.2010,05.01.2010,06.01.2010,07.01.2010,08.01.2010,09.01.2010,10.01.2010,11.01.2010,12.01.2010,13.01.2010,14.01.2010,15.01.2010,16.01.2010,17.01.2010,18.01.2010,19.01.2010,20.01.2010,21.01.2010,22.01.2010,23.01.2010,24.01.2010,25.01.2010,26.01.2010,27.01.2010,28.01.2010,29.01.2010,30.01.2010,31.01.2010
42,-11.5,8.623838,10.87893,6.130686,9.871873,7.401488,4.927167,12.59865,7.892035,5.655582,12.14028,8.640924,13.28627,12.38369,9.797303,13.04845,6.902814,5.243352,6.635546,8.812692,7.202707,10.42644,7.396519,10.05818,8.862629,10.32676,13.5631,15.0066,8.891891,9.278486,6.503831,6.50301
42,-11,8.665011,10.96403,5.794694,9.434483,7.984185,4.718441,12.43013,7.946208,5.344511,11.42551,8.268971,13.07533,12.28252,9.545897,12.97805,7.083136,4.873723,6.960384,8.687321,7.019133,10.02883,5.51168,9.915167,9.499166,10.54309,13.23754,14.69604,8.711119,9.350968,6.688797,6.649549
42,-10.5,8.709864,11.33955,5.585961,8.968032,8.54122,4.418263,12.4693,8.123977,5.129728,10.71997,8.204304,12.89778,12.22661,9.363978,13.31757,7.383735,4.651696,7.462395,8.716171,6.927824,9.922311,4.808006,9.461912,10.13444,10.66556,12.78297,14.25946,8.552553,9.543456,6.922034,6.754136
42,-10,8.801943,11.92185,5.785203,8.492064,9.103848,4.082725,12.65527,8.397144,5.033432,9.998285,8.359644,12.88172,12.35396,9.247375,13.98317,7.845566,4.508599,8.111501,8.935634,6.901064,10.04713,5.662646,8.811806,10.76969,10.72758,12.2477,13.74288,8.412182,9.820575,7.187507,6.830189
42,-9.5,8.493009,11.62144,5.798612,7.599776,8.590832,3.472952,12.04021,8.114217,4.686731,8.7985,8.13975,12.48105,11.89814,8.829616,13.40545,7.942341,4.084064,7.92876,8.801517,6.493495,9.588348,6.389159,7.537356,10.39819,9.8929,11.07119,12.51247,7.703408,9.37183,6.870455,6.279481
42,-9,8.179517,11.13089,6.033637,6.621114,7.825253,2.918158,11.24085,7.694843,4.318524,7.479691,7.865427,12.03846,11.62743,8.35059,12.60122,7.995553,3.601645,7.569695,8.705162,5.993454,9.003555,6.919426,6.120789,9.789919,8.854933,9.751573,11.11159,6.872309,8.745558,6.413378,5.636156
42,-8.5,5.175862,5.580845,4.099559,3.344888,3.639065,1.921763,6.023434,4.169372,2.985012,3.414627,3.954737,7.92346,7.951574,5.929953,6.294153,5.467041,1.853576,3.960053,5.908955,3.410683,4.653022,3.668531,2.481485,5.052114,4.227518,5.177009,6.070323,3.306137,4.541652,3.019665,3.010396
42,-8,4.680796,4.611774,3.795833,2.824605,2.889944,1.834059,5.11175,3.619537,2.684856,2.768597,3.243814,7.159464,7.203453,5.581164,5.173606,4.94076,1.562781,3.337903,5.349314,3.032214,3.797658,3.032617,1.86999,4.168869,3.443713,4.393062,5.180564,2.722666,3.881432,2.552975,2.711228
42,-7.5,4.439448,4.024571,3.618706,2.816653,2.474588,1.692097,4.715995,3.697121,2.371866,2.661662,2.683269,6.55608,6.216091,5.748635,4.394239,4.348284,1.349599,2.916842,4.687958,3.177795,2.946464,2.391631,1.616219,3.509177,3.187653,4.104916,4.736193,2.677265,3.916439,2.749021,2.945553
42,-7,4.516619,3.691123,3.607647,2.950686,2.323099,1.640366,4.794043,4.215479,2.506618,2.566028,2.315456,6.435533,5.712897,6.185677,3.845979,4.190432,1.226626,2.699008,4.366552,3.386773,2.433694,1.974863,1.506498,3.244339,3.193707,4.28066,4.740715,2.588492,4.231077,3.229527,3.433415
42,-6.5,5.020652,3.829682,3.833601,3.302735,2.532336,1.647095,5.555328,5.220813,2.735939,2.557996,2.307486,6.937897,5.931244,6.886188,3.732158,4.598315,1.220891,2.819576,4.484285,3.650819,2.45521,1.919296,1.542491,3.55811,3.597939,5.185299,5.410149,2.335873,4.713698,4.053479,4.165055
42,-6,5.430023,3.954482,4.039867,3.480898,2.858642,1.641821,6.049553,5.972387,3.10178,2.399382,2.463615,7.239203,6.2766,7.498789,3.680079,5.002009,1.180364,2.901863,4.665921,3.893393,2.558445,1.90953,1.582176,3.808687,3.894367,5.740564,5.831258,2.300936,4.930776,4.481236,4.527924
42,-5.5,5.768192,4.073075,4.263363,3.544545,3.269358,1.668238,6.366737,6.554641,3.472608,2.216287,2.632211,7.451782,6.718153,8.041765,3.623298,5.411777,1.145774,2.942837,4.890497,4.111353,2.68857,1.951375,1.664643,4.028732,4.119052,6.076829,6.095506,2.380717,4.979147,4.640539,4.646991
42,-5,6.026068,4.231338,4.591208,3.265182,3.46375,1.775347,6.728034,7.048285,3.994512,2.191141,2.766379,7.489789,6.811541,8.218589,3.620711,5.628737,1.188892,3.017889,5.069627,4.224278,2.72568,1.979425,1.770451,4.107742,4.38983,6.419942,6.316533,2.471552,5.117477,4.986326,4.653046
42,-4.5,6.268077,4.421426,4.947809,2.910377,3.601719,2.000615,7.102255,7.524209,4.553954,2.216858,2.888274,7.510437,6.825532,8.356933,3.635586,5.815068,1.257761,3.104799,5.239638,4.319412,2.739274,2.014773,2.03233,4.159458,4.672726,6.763344,6.525826,2.563412,5.29543,5.381701,4.640168
42,-4,6.374987,4.226034,4.958899,2.64766,3.418125,2.21798,6.911313,7.775633,4.927175,2.099321,2.780213,7.437553,6.685462,8.668607,3.280955,5.802714,1.250211,2.921911,5.160306,4.334517,2.626779,1.968684,1.956985,3.793465,4.402237,6.120687,5.913794,2.507232,5.538671,5.662396,4.488801
42,-3.5,6.456017,4.055171,4.892724,2.433067,3.255027,2.396388,6.679984,8.04828,5.354074,2.080996,2.730223,7.29339,6.471089,9.060637,3.014202,5.69644,1.257528,2.727468,5.024607,4.321332,2.496741,1.970134,2.044679,3.537675,4.076894,5.426711,5.28889,2.561781,5.785617,5.940984,4.303861
42,-3,6.421456,3.695662,4.362691,2.142915,3.089887,2.397658,6.291833,8.40608,5.992786,2.124633,2.750405,6.744,5.90702,9.611562,2.914668,5.150884,1.27521,2.481484,4.610712,4.140599,2.268328,1.943968,2.04682,3.031368,3.535709,4.523488,4.619706,2.796571,6.036814,6.213888,3.993514
42,-2.5,6.296994,3.308589,3.681018,1.971315,3.029323,2.316515,5.835015,8.723965,6.633999,2.127018,2.64345,5.958802,5.176637,9.829882,2.826921,4.42463,1.351178,2.269322,3.997132,3.911164,2.059005,1.97522,2.15927,2.737628,3.18485,3.997838,4.114219,3.221965,6.253502,6.340097,3.676574
42,-2,6.018711,2.912008,2.800027,1.8913,3.129476,2.091503,5.312799,9.009469,7.272844,2.083735,2.327369,4.83659,4.206118,9.538677,2.836632,3.428226,1.459978,2.188921,3.122448,3.615386,1.905823,1.971315,2.40283,2.619466,3.176212,4.011006,3.732712,3.848487,6.404302,6.231701,3.315948
42,-1.5,5.920812,2.785297,2.278902,1.898006,3.353399,2.087405,4.863693,8.94189,7.852782,2.356861,2.038633,4.022516,3.875169,9.104855,3.013043,2.718492,1.56278,2.364228,2.609691,3.660813,1.701338,1.722455,2.521464,2.60946,3.297478,4.178453,3.594084,4.387734,6.602964,6.250541,3.253231
42,-1,6.009246,2.913304,2.122737,2.081404,3.688808,2.388264,4.455764,8.631469,8.391732,2.781995,1.843058,3.45259,3.984563,8.650874,3.291028,2.202737,1.780677,2.764413,2.419347,3.940671,1.624437,1.37021,2.612147,2.664264,3.417445,4.326945,3.581419,4.878514,6.850424,6.38,3.35537
42,-0.5,6.1126,2.924469,2.002614,2.025264,3.435195,2.591682,4.255239,8.315472,7.924509,2.872672,1.612918,2.579119,3.859789,7.72208,3.17252,1.827773,1.937698,2.623805,2.293969,3.899694,1.513065,1.299002,2.299956,2.3843,3.199167,4.093299,3.288283,4.714341,6.661435,6.313111,3.279066
42,0,6.222433,3.136449,1.996843,1.95517,3.052514,2.785899,4.144087,8.020933,7.208003,2.889314,1.728257,2.070888,3.768193,6.760665,3.227515,1.7285,2.062891,2.390409,2.174178,3.79247,1.808722,1.704131,1.923406,2.067813,2.913482,3.786867,2.950382,4.397084,6.375841,6.201812,3.168798
42,0.5,5.871314,2.73004,1.940053,1.752066,2.640511,2.468288,4.515784,7.582969,6.484617,2.405484,1.695035,2.04712,3.564583,6.072625,3.043866,1.518813,1.916782,1.933497,2.01591,3.196176,1.720628,1.485593,1.506431,1.595688,2.915545,3.787638,3.118961,3.911661,5.366936,5.771825,2.827677
42,1,5.528502,2.357596,1.98531,1.585603,2.295443,2.181852,4.857169,7.167362,5.779628,2.005615,1.671798,2.112033,3.351563,5.501838,2.933118,1.383219,1.806251,1.587566,1.853386,2.681558,1.679361,1.365218,1.152082,1.218878,2.943593,3.769763,3.271217,3.504448,4.378375,5.283543,2.445146
42,1.5,5.19889,2.119831,2.153413,1.510624,2.094261,1.807094,4.799688,6.576991,4.945485,1.718673,1.705538,2.190981,2.94974,5.152134,2.889589,1.489718,1.694585,1.428669,1.557345,2.157931,1.623773,1.146526,0.8997725,1.111153,2.88403,3.590544,3.328715,3.239902,3.380283,4.54269,1.786943
42,2,4.919104,1.851753,2.297635,1.430307,2.164332,1.510641,5.021737,6.612017,4.460539,1.728329,1.65013,2.21405,2.65549,5.023572,3.019922,1.591127,1.673026,1.325011,1.285005,1.745614,1.673672,1.136851,0.949372,1.020738,3.137348,3.893479,3.605912,3.021315,2.5602,3.97084,1.555697
42,2.5,4.720711,1.60411,2.183331,1.37149,2.67784,1.366113,5.724089,7.594309,4.505283,1.786634,1.392629,2.074673,2.497808,5.207695,3.398423,1.800657,1.734189,1.48183,1.205079,1.552115,1.797405,1.387645,1.322216,1.181843,3.845692,4.905782,4.186886,2.883186,2.118781,3.673209,1.862327
42,3,5.039765,1.888466,2.250389,1.567292,3.375726,1.619213,6.321658,8.721757,5.246348,2.118073,1.522975,2.29403,2.840227,5.516509,4.126071,2.008504,2.158639,1.933502,1.290171,1.779608,2.302238,1.736251,1.790406,1.563282,4.567853,5.876183,4.994131,3.398675,2.397524,4.063486,2.501736
42,3.5,8.918694,5.664249,3.835862,3.715208,8.223248,4.378795,9.67372,15.82232,12.25848,5.797714,3.727454,4.931241,7.049584,8.861467,9.842186,3.622033,6.035523,5.079484,2.087929,4.523215,7.048022,4.144537,5.121705,4.270121,8.834886,11.41006,10.70861,9.152077,5.970815,9.000819,7.501253
42,4,10.56464,7.259547,3.709367,4.190534,8.98631,5.621452,8.38303,15.20473,13.90371,7.748096,4.519077,5.629576,7.824138,9.631341,10.55409,3.996844,6.951019,5.579719,2.206933,5.359221,8.781718,4.842276,6.023796,4.690334,8.716742,11.18066,11.21869,11.89817,7.704557,10.57486,8.825598
42,4.5,12.53037,9.309275,4.10805,4.809003,9.82255,7.15368,7.315992,14.23342,15.73342,10.10585,5.455575,6.531442,8.83487,10.9104,11.26636,4.424246,8.000261,6.115203,2.356902,6.333382,10.80349,5.685671,7.051843,5.138319,8.515809,10.83589,11.80264,15.13659,9.941441,12.39867,10.42853
42,5,13.5615,10.5337,3.921109,4.758617,9.586122,7.593098,6.961215,8.571297,15.23557,11.21724,5.661506,6.643458,7.764709,11.34282,9.831764,4.055918,7.598912,5.204783,2.63387,6.204696,10.51365,5.785211,7.101055,4.875381,7.428456,9.731023,11.30654,15.89863,10.98102,13.13852,10.52004
42,5.5,14.57969,11.75309,3.979222,4.844464,9.374103,8.027369,7.757328,5.499184,14.7284,12.17474,5.790879,6.818624,6.887662,11.90503,8.661271,3.799964,7.275739,4.440575,2.968458,6.054696,9.964837,5.895351,7.060738,4.627654,6.861229,9.291475,11.12877,16.4296,12.00043,13.85355,10.50533
42,6,15.14013,12.29114,3.734745,4.821184,9.170792,7.968525,7.658595,4.0945,13.759,12.22929,5.41293,6.566881,5.78893,11.87306,8.217278,3.71565,6.640359,4.112976,3.313647,5.761321,8.271762,5.773465,6.573437,4.367618,7.052478,9.921912,11.04354,15.86156,12.3067,14.23278,9.644192
42,6.5,15.60044,12.82355,3.433778,4.701623,8.882468,7.815819,7.536521,4.927722,12.45368,12.10097,4.933752,6.35393,5.493563,11.56197,8.290804,3.818459,5.97158,4.302107,3.5687,5.42292,6.779467,5.625362,6.049407,4.091556,7.216398,10.73894,11.03347,14.6277,12.20986,14.44597,8.801133
42,7,15.88917,13.26135,2.965124,5.150763,8.458383,7.490488,7.464208,5.752691,10.67054,11.71184,4.278124,6.160237,6.307077,10.80313,8.721192,4.01626,5.263373,4.880249,3.663006,4.994972,5.686047,5.371246,5.446847,3.77995,7.267104,11.55365,11.03636,12.39596,11.47943,14.4064,7.91963
42,7.5,15.10714,12.6375,2.544644,5.345531,7.416581,6.763159,6.90403,5.655229,9.227509,10.62366,3.546019,5.692751,6.583135,9.405337,8.218967,3.941978,4.630072,4.874213,3.447838,4.578646,5.123086,4.72375,4.712282,3.348034,6.760282,11.06995,10.24174,9.762663,10.05953,13.36544,7.163312
42,8,13.60094,11.29922,2.185301,5.229639,5.957406,5.746644,5.992348,4.841232,7.705887,9.070697,2.780304,5.027968,6.124517,7.575518,7.046542,3.611057,3.969782,4.45555,3.02584,4.177756,4.847868,3.790457,3.877733,2.831985,5.868471,9.711983,8.889027,6.912107,8.226906,11.65656,6.455623
42,8.5,12.38146,10.22984,1.983364,4.767156,4.971381,5.18312,5.38766,4.444984,6.905025,8.101132,2.452567,4.506832,5.619829,6.582876,6.287504,3.312058,3.516391,4.075302,2.735562,3.748706,4.506809,3.337759,3.487837,2.566162,5.347435,8.730343,8.057121,5.804847,7.193269,10.47412,5.948384
42,9,6.697201,5.347878,1.166198,2.45839,2.039322,2.857717,2.747644,3.149712,3.72007,3.90832,1.363398,2.039325,3.031384,2.782328,3.226118,1.977787,1.546277,2.226472,1.503897,1.610213,2.671529,1.640918,2.13831,1.601464,3.466084,4.359861,4.540157,2.359803,3.11935,5.402391,3.787107
42,9.5,9.642055,9.441098,2.549341,5.533084,4.026525,5.345217,5.647295,5.978203,6.870338,5.683276,2.108513,2.593455,5.925262,4.924957,6.934566,4.124209,2.228401,4.121777,2.058123,2.519826,4.504248,4.112176,3.49484,2.880903,7.474436,5.750974,8.262175,3.456645,4.142139,8.09038,7.043357
42,10,10.35774,10.3116,2.884893,6.116887,4.736895,5.811357,6.260064,6.565959,7.590962,6.022959,2.283933,2.763375,6.566892,5.379427,7.616967,4.551404,2.461149,4.442086,2.211495,2.895967,5.02455,4.692059,3.82412,3.135024,8.265175,5.777204,8.959156,3.673242,4.395167,8.701765,7.667397
42,10.5,11.56416,11.41217,3.367193,6.600404,6.152126,6.119974,6.887137,7.137043,8.524508,6.278441,2.438458,2.961606,7.309428,5.752725,8.010052,4.812889,2.544538,4.558149,2.335753,3.666848,5.535365,5.456878,4.303466,3.230545,8.940622,5.742185,9.48703,3.743402,4.691782,9.535303,8.195294
42,11,12.01074,11.72644,3.653448,6.741921,7.224606,5.964942,7.033287,7.203991,8.709682,6.103151,2.424819,3.002934,7.390116,5.709698,7.781553,4.674054,2.455632,4.438538,2.333408,4.011866,5.576322,5.808975,4.426623,3.132873,8.954599,6.606392,9.368616,3.671261,4.778155,9.643477,8.267088
42,11.5,11.10329,10.57794,3.564741,6.12126,7.472503,4.940477,6.255919,6.334318,7.535766,5.058136,2.086757,2.639747,6.20314,4.776456,6.284587,3.651524,1.944815,3.723034,2.122557,3.573527,4.671039,5.490974,3.903867,2.678534,7.685318,7.423548,7.845988,3.215575,4.321796,8.401994,7.521952
42,12,10.04575,9.482178,3.397626,5.596082,7.35604,4.284099,5.565464,5.837823,6.795493,4.20121,1.821542,2.31905,5.194678,4.018925,5.176408,3.00182,1.553605,3.174438,1.975751,3.164685,3.972365,5.045349,3.453341,2.335076,6.503946,7.476549,6.670386,2.785859,3.940558,7.230323,6.695156
42,12.5,6.024942,5.913823,2.208227,3.522277,5.116437,2.742027,3.518601,4.814487,4.648202,2.141295,1.232256,1.329995,2.529211,2.138773,2.927607,2.132239,1.150199,1.821951,1.380183,1.800827,2.390891,2.908847,2.204849,1.525885,2.742323,3.656304,4.026065,1.614416,2.41697,3.654438,3.314082
42,13,5.07031,5.168439,2.283615,2.89494,3.985329,2.666176,3.101765,4.120854,4.264542,2.096235,1.168298,1.154972,2.160594,2.010957,2.707331,2.075498,1.012377,1.90326,1.515926,1.506488,2.175417,2.627554,2.019372,1.133671,2.268702,2.983338,3.402179,1.461059,2.091597,3.168679,2.907263
42,13.5,4.062632,4.429863,2.462552,2.17568,2.688837,2.669738,2.68014,3.316098,3.863721,2.08759,1.258981,1.128815,1.799397,1.923374,2.555377,2.13674,1.017083,2.191915,1.921158,1.248303,2.021856,2.5947,2.053798,0.98715,1.78037,2.246724,2.845724,1.481915,1.760374,2.719569,2.635931
42,14,4.655509,4.306721,2.823204,2.539773,2.779741,3.021505,3.054736,3.667271,4.637469,2.126303,1.417455,1.375088,1.725137,1.778742,2.795712,2.30068,1.021988,2.548624,2.596718,1.163204,2.32768,3.542139,2.603292,0.9856572,1.624913,2.269025,3.431627,1.543253,1.981156,3.459722,2.88389
42,14.5,5.644079,4.381169,3.423025,3.085123,3.098824,3.541168,3.566981,4.286379,5.679892,2.205972,1.748706,1.902283,1.83309,1.691657,3.089058,2.727355,1.389657,3.11983,3.635162,1.390194,2.765052,4.752018,3.426279,1.362507,1.522461,2.422846,3.91317,1.638116,2.273924,4.426718,3.341345
42,15,7.253664,5.198218,4.319192,3.490547,3.366257,4.102788,3.438134,5.161265,6.537637,2.377335,1.977304,2.130729,2.16176,1.792021,3.153665,2.915533,1.718822,3.552268,4.465515,1.794517,3.221351,5.33579,3.593573,1.752728,1.668353,3.00345,3.04303,1.69212,2.255856,5.065296,4.145822
42,15.5,8.410849,5.95674,5.032429,4.029093,3.620531,4.542292,3.514879,5.970567,7.2323,2.637187,2.145753,2.348571,2.501618,1.897637,3.342441,3.067433,1.95489,4.043314,5.20053,2.1488,3.67131,5.842863,3.715333,2.058906,2.073603,3.744546,3.691295,1.851937,2.43287,5.617214,4.904182
42,16,10.44341,8.97554,6.874706,7.263134,4.832824,5.618017,5.222911,9.416373,9.433685,4.349174,2.473638,3.329244,3.302912,2.257065,4.780505,3.704921,2.393963,6.441167,7.824273,3.132532,5.162,7.826625,4.108277,2.8584,3.695136,7.74307,8.272754,3.054455,4.058705,7.559218,8.159661
42,16.5,10.55969,9.135974,7.228973,7.448306,5.542331,5.999645,5.634134,10.58129,9.895826,4.617807,2.671674,3.312183,3.329785,2.355266,5.081036,4.19711,2.372698,6.450835,7.699383,3.194955,5.158622,7.565972,3.923715,2.658919,4.097793,8.224812,9.350826,2.970893,4.349687,7.960371,8.567282
42,17,10.31555,9.178174,7.698545,7.629564,6.740287,6.392303,6.05646,12.27925,10.5561,4.700596,2.857194,3.316724,3.392757,2.580974,5.487489,5.077801,2.386272,6.391831,7.307624,3.240136,5.065395,7.282791,3.98161,2.477972,4.639222,8.795076,10.12454,2.828842,4.736728,8.411784,8.876135
42,17.5,10.03461,8.82719,7.7342,7.449626,8.477951,6.918297,6.415619,13.23447,11.2102,4.56526,3.172464,3.021462,3.474936,3.07158,5.995087,6.059435,2.162456,5.856242,6.363778,2.904585,4.801746,7.090559,4.69366,2.565089,5.103652,8.517222,9.625265,2.509382,4.800943,8.749087,8.667147
42,18,9.857336,8.444442,7.682407,7.281701,10.41311,7.579404,6.819031,14.01173,11.92126,4.608643,3.716699,2.911572,3.750065,3.658745,6.532332,7.140424,2.390317,5.316424,5.555573,2.730305,4.528023,7.22623,5.871728,3.260992,5.64581,8.133364,8.922556,2.708156,4.823747,9.12188,8.407923
42,18.5,9.208607,7.254059,6.559193,6.268872,10.44485,7.209251,6.062248,12.33364,11.09783,4.246772,3.620792,2.751378,3.580282,3.607805,6.015413,6.741067,2.290467,4.442791,4.972175,2.30249,4.078727,6.656987,5.989196,3.458218,5.414031,7.029444,7.412726,2.628344,4.219797,8.461843,7.575613
42,19,6.304428,3.685999,3.760775,3.260463,7.108615,5.14349,3.655369,7.621687,7.74443,2.971916,2.412386,2.168921,2.615384,2.619813,3.534214,4.043085,1.580117,2.578164,3.153175,1.504631,2.232615,4.747452,4.190925,2.578546,3.111595,3.157968,3.625424,1.881542,2.616838,5.598211,4.477262
42,19.5,6.182981,3.721522,2.854793,2.463921,5.419509,4.978265,3.183601,5.155083,6.119134,2.91256,2.241115,1.97578,2.108944,2.21154,2.989043,3.632069,1.277744,2.39905,3.257663,1.433891,1.786533,4.335969,3.8778,2.499824,2.835705,2.566231,3.018969,1.725814,2.461352,4.846952,4.230426
42,20,6.041819,3.685798,2.56178,2.086628,4.600021,4.878216,2.935017,4.060068,5.322017,2.841576,2.107682,1.951052,1.860221,1.976783,2.660969,3.331635,1.33384,2.341518,3.320576,1.433263,1.646167,4.109207,3.606595,2.318899,2.537545,2.262915,2.665989,1.707026,2.234093,4.341888,4.006967
42,20.5,5.782357,3.443047,2.594648,1.910505,3.970411,4.709396,2.66369,3.290788,4.61598,2.743316,1.98688,2.098734,1.63204,1.737032,2.282523,2.916238,1.453176,2.390334,3.540153,1.493632,1.704406,3.925327,3.254416,1.959804,2.040543,2.149734,2.335284,1.900236,1.859243,3.704093,3.682115
42,21,5.384964,2.834516,3.016089,1.789907,4.00837,4.345275,2.405337,3.609223,4.691054,2.608263,1.854103,2.113608,1.494681,1.49364,1.982149,2.514067,1.672041,2.506598,3.774911,1.584402,1.616168,3.701936,3.085497,1.906222,1.946462,2.40256,2.165098,2.01932,1.821998,3.534347,3.39033
42,21.5,4.898415,2.014871,3.665234,1.959248,4.468052,4.050114,2.178688,4.638653,5.318128,2.454827,1.753089,2.087316,1.466484,1.258466,1.75307,2.129641,1.887338,2.666985,4.027746,1.747151,1.396566,3.4481,3.067777,2.124055,2.123759,2.893785,2.207573,2.134229,2.031202,3.769489,3.183882
42,22,4.782566,1.970422,3.953753,2.28806,4.464088,3.920978,2.068875,4.908397,5.474457,2.4612,1.774545,1.912849,1.548645,1.284436,1.765176,2.183903,1.926175,2.651554,3.9208,1.780758,1.467297,3.36591,2.976978,2.220264,2.217765,2.983263,2.169682,2.096814,1.972447,3.643662,3.126762
42,22.5,4.805825,2.121277,4.172768,2.616174,4.36238,3.875447,2.131068,5.015411,5.546421,2.512609,1.880015,1.691912,1.658143,1.382006,1.860429,2.351612,1.940798,2.589137,3.713023,1.794373,1.6269,3.323884,2.854131,2.279358,2.28815,2.958428,2.122752,2.042611,1.846893,3.453765,3.142918
42,23,4.019055,2.381424,4.080853,2.618791,3.823658,3.732497,1.914957,4.353253,4.732474,2.860351,2.336998,1.569046,1.612316,1.390061,1.811846,2.465769,1.918758,2.396421,3.167268,1.63214,1.577683,3.217486,2.765937,2.056093,1.918109,2.513517,1.800812,1.793728,1.805075,3.111931,3.106003
42,23.5,3.402287,2.638098,4.081006,2.71032,3.376491,3.63397,1.952197,3.767766,4.071231,3.098888,2.656037,1.473436,1.631315,1.45015,1.773053,2.595942,1.965758,2.328222,2.820775,1.507423,1.485658,3.15968,2.696157,1.863004,1.530436,2.094349,1.530021,1.672017,1.82198,2.81454,3.08974
42,24,3.382452,2.609698,4.251084,2.898127,3.107182,3.516039,2.086688,3.496006,3.981136,2.733166,2.380168,1.459876,1.903245,1.700107,1.773072,2.765738,2.081518,2.713498,3.287993,1.490207,1.227113,3.342519,2.77165,1.879131,1.242107,1.703515,1.408968,1.597166,1.913271,2.546254,2.808211
42,24.5,3.519683,2.742985,4.387856,3.022701,2.957096,3.813793,2.36183,3.27548,4.057963,2.582154,2.241517,1.540218,2.099566,1.810012,1.789668,2.914381,2.107049,3.043978,3.646209,1.559124,0.9715854,3.555942,3.009861,2.067193,1.38174,1.408488,1.27984,1.634447,2.013797,2.322336,2.676683
42,25,3.845607,3.049965,4.494595,3.082011,2.819206,4.658968,2.614954,2.873792,4.344731,2.774803,2.320771,1.688346,2.20748,1.663188,1.819648,3.057094,2.169981,3.308872,3.803288,1.656339,0.934476,3.787062,3.362772,2.273475,1.715075,1.201803,1.154183,1.684039,2.090464,2.037025,2.659688
